user_id,user,tweet_id,text,location,date
66777165,KSWO_7NEWS,1442946016026652673,"All three COVID-19 vaccine shots will be available at the drive-thru: Pfizer, Moderna and Johnson &amp; Johnson.
 https://t.co/KzIzCJrpK5",,2021-09-28 20:15:13+00:00
1643123766,akbarth3great,1442945990525259777,North Carolina hospital system Novant Health to fire 175 employees who refused COVID vaccine mandate - Fox News https://t.co/oTHePriRab,,2021-09-28 20:15:07+00:00
113804597,sportsradiopd,1442945975278923779,".@stephenasmith confirmed his reticence to take the COVID-19 vaccine. Story by @Reice_Shipley18.

https://t.co/noo8fERCrL",,2021-09-28 20:15:03+00:00
16290017,cwru,1442945970686160903,"Sharona Hoffman, professor at @CWRU_Law, said there aren't many options available for employees who don't want to g… https://t.co/cc9hVtD60A",,2021-09-28 20:15:02+00:00
22547149,KMPHFOX26,1442945960649297920,Pfizer and BionNTech announced Tuesday they have submitted data to the U.S. Food and Drug Administration for initia… https://t.co/ii9R6mZNBi,,2021-09-28 20:15:00+00:00
148496479,Amb_Alimole,1442945958468145153,@News12NJ The January 6 Capitol Invasion and the Covid-19 vaccine resistance squad have a common design: to turn th… https://t.co/FQpSQvLUxp,,2021-09-28 20:14:59+00:00
1290142435,BidensMyPOTUS,1442945956849373184,@1000rrKnight @ReporterEric @FOX59 @CBS4Indy 🤣🤣🤣😂😂😂😂 hospital workers are required to get all kinds of vaccine year… https://t.co/vNOwrrpBIc,,2021-09-28 20:14:59+00:00
19038934,CBCAlerts,1442945948540276740,Canadian seniors living in long-term care homes and other congregate-care settings should get COVID-19 vaccine boos… https://t.co/eER72CHvm1,,2021-09-28 20:14:57+00:00
729459227916304384,gbatista888,1442945946829012992,@EpochTimes Of course he has Covid!  The vaccine is a hoax.  The only thing real is the billions of dollars big pharma is making.,,2021-09-28 20:14:57+00:00
864651427242749955,GoatOnTheRoad,1442945897852145670,"What is wrong with #Republicans? 

Ohio Republicans propose broadening COVID-19 vaccine mandate exemptions to inclu… https://t.co/qXKBThyLJk",,2021-09-28 20:14:45+00:00
938361339252215813,SharonBLong0754,1442945889694220290,@JJudahIsaac @KatiePavlich Thank you for explaining your thoughts  so well. I am vaccinated because of my age. My a… https://t.co/c1HqTplKyA,,2021-09-28 20:14:43+00:00
787461596763258880,Supernova_Style,1442945873596411909,@RungirlPs91 @DrEricDing @UNC_System Does he know he has a larger chance to get myocarditis if he gets COVID? Not o… https://t.co/8Nkyo7EfkL,,2021-09-28 20:14:39+00:00
21597433,TFJORDAN70,1442945828478275586,"During the race against COVID-19, @moderna_tx took extra steps to extend access and bring #clinicaltrials to all… https://t.co/Phz19i93VJ",,2021-09-28 20:14:28+00:00
1420631819242729477,TristanCer69,1442945820702117894,@B1ackSchefter Are you supporting the covid vaccine or are you against it?,,2021-09-28 20:14:26+00:00
436362270,Seanxfagan,1442945813605355521,"@ABSOTHEGREAT At the end of the day, it is just more likely and reasonable that the vaccine is safe. People want yo… https://t.co/NyIE7FIIvW",,2021-09-28 20:14:25+00:00
854746697561501698,ClevelandISDTX,1442945776213102594,"CISD Vaccine Clinic Update - Booster Shots

This week, CISD has scheduled vaccine clinics and Pfizer Boosters are n… https://t.co/y3k0qCLYsm",,2021-09-28 20:14:16+00:00
18999585,CBCHealth,1442945760731955202,"COVID-19 vaccine boosters recommended for long-term care residents, national advisory committee says… https://t.co/eLeg2CY6c5",,2021-09-28 20:14:12+00:00
130627782,SpecNews1Worc,1442945744416043008,People who received a third dose of a COVID-19 vaccine experienced side effects after the shot at similar rates to… https://t.co/w7hGEPuev8,,2021-09-28 20:14:08+00:00
14748859,madd_oh,1442945726892314624,Officially boosted with my third covid vaccine. Do I turn into a superhero now?,"Chicago, IL",2021-09-28 20:14:04+00:00
17095121,sfleetucker,1442945685519695873,"@Stonekettle And amazingly, if they weren't overloaded, they could actually give *better* care to everyone even tho… https://t.co/Zhhmcm9Qoe",,2021-09-28 20:13:54+00:00
1007725923720835072,NewsfeedsMedia,1442945669488988168,"Sanofi ditches mRNA COVID-19 vaccine amid rivals' success - Reuters
https://t.co/10ePeYcqan",,2021-09-28 20:13:50+00:00
382737099,CTVReginaLive,1442945582025232386,National vaccine panel recommends COVID-19 boosters for long-term care residents https://t.co/E1J6DVKvHQ,,2021-09-28 20:13:30+00:00
158238919,GovDanMcKee,1442945580309700610,87.7% of Rhode Islanders age 18+ have received at least one #COVID19 vaccine and 79.1% are fully vaccinated.… https://t.co/xNq0zhaKtc,,2021-09-28 20:13:29+00:00
870535057,AusPublicHealth,1442945530909192197,"Today (9/28) the Austin MSA saw 33 new hospital admissions for #COVID19. This brings hospitalizations to 382, which… https://t.co/fLpt1qgYiX",,2021-09-28 20:13:17+00:00
29224906,walterrobinson,1442945528979853319,"With new #NACI guidance today, will @OttawaHealth work with LTC and city retirement homes to roll out a booster cam… https://t.co/2thQrFzFHZ",,2021-09-28 20:13:17+00:00
1237650734965035010,psPetePatel7,1442945514312327174,@AlexKrenn3 @XSteveSchmidtX @kimmarinesis @Drealstudmuffin @JoelLarsen20 @nola1107 @ziggy_USA @TxPAT2A @txark76… https://t.co/ve5RnaC7FD,,2021-09-28 20:13:13+00:00
1467621,MissTrade,1442945473828900864,“North Carolina Hospital Caught Plotting To Inflate COVID Numbers Fires 175 Employees For Refusing Vaccine”… https://t.co/iBO75SgN1h,,2021-09-28 20:13:04+00:00
3145689626,TDbyDesign,1442945450877747201,@sgeekfemale @comfyVEVO @emmahondry @LenoreRaven @marlisrh @POTUS Is it just me or do I feel like people need a cle… https://t.co/glFnYj1ef7,,2021-09-28 20:12:58+00:00
4692262956,Tontolao1,1442945433572048900,"We've got 700,000 Reasons to mandate vaccine shots

Had only twice impeached handled covid-19 as a deadly pandemic… https://t.co/HXP0WvjvBD",,2021-09-28 20:12:54+00:00
2608729532,CermwgpSue,1442945426039074823,"@funder Disgusting I can deal with-not deadly,which is what removing COVID vaccine mandates is. @RonDeSantisFL &amp; ot… https://t.co/rmWdxWmoYZ",,2021-09-28 20:12:52+00:00
421540168,mightyllama89,1442945402207014919,@michael_w_busch Luckily in your case you were able to wait. Others aren't so lucky. People are already dying becau… https://t.co/BOud3qfT1F,,2021-09-28 20:12:47+00:00
2258129132,Magnetic_Sales,1442945396557291520,"COVID-19 vaccine boosters recommended for long-term care residents, national advisory committee says https://t.co/PFKHrgMgJd",,2021-09-28 20:12:45+00:00
1358462961485021184,Oneclickhealth1,1442945393289924609,"COVID-19 vaccine boosters recommended for long-term care residents, national advisory committee says https://t.co/KmT1ql0XrN",,2021-09-28 20:12:45+00:00
241902765,stevenamcqueen,1442945374772027394,@JalenandJacoby let’s stop calling the Covid jab a vaccination.  If you are going to double down on the narrative i… https://t.co/Hqazc2q4h1,"Carmel, IN",2021-09-28 20:12:40+00:00
821532335086641152,Golden_Gopher_,1442945343839080451,@steve_sherwood @TheXProjectz @SchutteCFB Kids are 10x more likely to die on their way to the clinic to get their v… https://t.co/xNEvKAH3NK,,2021-09-28 20:12:33+00:00
1326231004609196035,KohlRay,1442945343033778183,"""I don't need no vaccine.""
After 2 weeks in ICU w/ Covid-19?
""Get vaccinated everybody!"" https://t.co/lOJ19m4afJ",,2021-09-28 20:12:33+00:00
834853732831657986,dj_herrm,1442945342689800193,Just a blip reminding you that Utah’s AG and other political leaders think the vaccine-or-test mandate is illegal b… https://t.co/Lk474herhS,,2021-09-28 20:12:32+00:00
2904523913,1MiMi4Boo,1442945320535543809,Sheriffs across the US Say They Won't Enforce Biden's 'Unconstitutional' COVID Vaccine Mandates https://t.co/Dt4CNdpacu,,2021-09-28 20:12:27+00:00
22201079,SuellenWags,1442945301849858049,“Why on Earth is it OK in 2021 to have 30-plus people die in the county of Los Angeles from COVID over a three-day… https://t.co/Bx7V6yNEeI,,2021-09-28 20:12:23+00:00
1215098562939445248,MoundCityMed,1442945298767089665,Pregnant women are at higher risk of severe illness from COVID-19. Talk to your healthcare provider about getting t… https://t.co/zMG7akhBY6,,2021-09-28 20:12:22+00:00
256550770,wasanthapw,1442945254206758915,"Calgarian drops opposition to COVID-19 vaccine after traumatic ICU stay | CBC News 
""They (healthcare workers) have… https://t.co/Iyq2m22h43",,2021-09-28 20:12:11+00:00
14185814,KGWNews,1442945247558836225,Fact-checking 3 claims about COVID-19 vaccine booster shots https://t.co/TlmloIuqDb,,2021-09-28 20:12:10+00:00
20782724,wluctv6,1442945235017814019,"Booster dose appointments can be scheduled at the health department, or for upcoming Saturday clinics on Northern M… https://t.co/HU90CEvx8Z",,2021-09-28 20:12:07+00:00
576558485,MartinLindLA,1442945234606837760,"@NACoTweets: #CountyNews: @SanDiegoCounty declared COVID-19 vaccine misinformation a public health crisis, starting… https://t.co/CraI6uqcHk",,2021-09-28 20:12:07+00:00
14500743,CBS_42,1442945205313982464,"According to the Center for Disease Control, healthcare workers are not the only ones who should look into getting… https://t.co/Ek2YfHRJZ3",,2021-09-28 20:12:00+00:00
553010243,ChurchSecurityI,1442945201052422147,"IF you haven't seen this VAR. Vaccine Adverse Report, you might not understand Why they won't. But thuis may help y… https://t.co/G8xmXAlpgx",,2021-09-28 20:11:59+00:00
1237650734965035010,psPetePatel7,1442945180923879426,@1kilroywashere @nosshnet @KenLoachSixteen @paulapeters2 @charlotteh71 @BolsoverBeast @SueJonesSays… https://t.co/eFyJUeBnxN,,2021-09-28 20:11:54+00:00
2992751,Oregonian,1442945126242799616,Have you seen posts claiming the FDA ‘admitted’ the COVID vaccine kills people? That’s completely false… https://t.co/3qjTfS1rQ9,,2021-09-28 20:11:41+00:00
702200313755750400,CCanadianAB,1442945117501808643,"From a little bit ago, but damn, what a depressing idea that your child will never get to know you or your embrace… https://t.co/LFlRu6Ft4c",,2021-09-28 20:11:39+00:00
21660529,Sportsnet,1442945109272584194,"""I felt like it was best suited for not only me, but for my family and my friends.""

LeBron James said during Laker… https://t.co/ny7S2ZVRcC",,2021-09-28 20:11:37+00:00
282941736,JaneEnygma57,1442945102494584834,COVID-19 is a virus that is killing millions. COVID-19 is not a political issue. STOP MAKING IT ONE. We will never… https://t.co/LYXFeKcjka,,2021-09-28 20:11:35+00:00
23879043,TheTodayShow,1442945094701617152,COVID disaster payments will be cut off to millions of Aussies when states and territories hit certain vaccine mile… https://t.co/ui7KIbZXm9,,2021-09-28 20:11:33+00:00
32078497,hiltzikm,1442945079082033158,"Column: Few have quit their jobs over COVID-19 vaccine mandates, but thousands have gotten shots https://t.co/g59z8qr7ss",,2021-09-28 20:11:30+00:00
703736402211688449,rockalot64,1442945016742047746,@GerardHarbison @jamiljivani Does the vaccine work or not . Natural Immunity is better than the jab and there are P… https://t.co/vBp7omgLqL,,2021-09-28 20:11:15+00:00
924972563071225858,Blakeandmild,1442944898391437312,@Flickerbean2 @floridaman1972 @meiscoles @Gerald26608863 @washingtonpost Yeah and its completely preventable but ye… https://t.co/lu1s50vBqi,,2021-09-28 20:10:47+00:00
1666174507,Joshuamacciello,1442944858738487296,"NBA player Bradley Beal asks a simple question:
""I would ask the question to those who are getting vaccinated: Why… https://t.co/rVHJHJHJSg",,2021-09-28 20:10:37+00:00
389591745,OrtingSchools,1442944855936679942,"💉💉This Friday, we are teaming up with @TPCHD to host two free Community COVID-19 and Flu Vaccine Clinics at OHS and… https://t.co/0GH4v38git",,2021-09-28 20:10:36+00:00
188834157,BachynskiBomber,1442944851046068224,@ElAbeltheSciGuy @PensiveTM @KimIversenShow @PaulSorrentino3 Here's an example that states long-term side effects a… https://t.co/3hLBIHnC9I,,2021-09-28 20:10:35+00:00
4175155288,ma_nyc7,1442944847250280452,"Coronavirus live updates: Pfizer, BioNTech tell FDA vaccine trial had favorable results in young children - The Was… https://t.co/PSqH5aGhcz",,2021-09-28 20:10:34+00:00
66467109,WRKO680,1442944809157611521,United Airlines will begin firing any employee who has not gotten at least one Covid-19 shot. https://t.co/TjRYZpDWXt,,2021-09-28 20:10:25+00:00
18834912,medcitynews,1442944800383135746,Epic deploys Covid-19 vaccine credential feature https://t.co/u1NZZrJbOs,,2021-09-28 20:10:23+00:00
77791954,TookDaCrown,1442944773183008768,Get a vaccine that doesn’t stop you from catching Covid for what ? https://t.co/7kkrxGtWqg,,2021-09-28 20:10:17+00:00
33558742,agabus98,1442944769131352064,"Americans Protest, Sue, and Resign Over Draconian Vaccine Demands

👍👍👍

🙏🇺🇸🙏

 https://t.co/tyu8YPwBDS",,2021-09-28 20:10:16+00:00
2541229701,z__tomek,1442944752526118914,"@healthyskeptic1 @olivianba 10 days old, and still more information than your clown article with essentially zero d… https://t.co/ItijSAnOMS",,2021-09-28 20:10:12+00:00
30810831,adam071373,1442944731210600451,@catheri27727248 @ABC7NY You really miss the point. If someone had been truly helping those who had serious illness… https://t.co/mMCQzMi1S2,,2021-09-28 20:10:07+00:00
1237650734965035010,psPetePatel7,1442944722406834176,@MinnesotaMiners @jimmy42854687 @LtGovFlanagan @MDHCommMalcolm @mnhealth @mndeed @mnsrc @mnhousegop @newhousegop… https://t.co/JpvGWgEN4o,,2021-09-28 20:10:05+00:00
97664800,atasteofcreole,1442944661929148418,"North Carolina hospital system Novant Health to fire 175 employees who refused COVID vaccine mandate

https://t.co/TR5cq2NNbX",,2021-09-28 20:09:50+00:00
2818532994,MauraBarrettNBC,1442944637824499712,"The latest in a string of Ohio statehouse proposed bills, seeking to ban vaccine, mask, and testing mandates - goes… https://t.co/gDBaQrBIq0",,2021-09-28 20:09:44+00:00
738796494,darakass,1442944606899900416,"“We also think it’s very important that we lead by example.”

https://t.co/PocxrNVtqw",,2021-09-28 20:09:37+00:00
2573384556,MrMegadano,1442944586251337732,@pitchforkedpuck @Ianaszman22 @94Nevermore @nick_villano No. Merck suspended its Covid vaccine research to work on… https://t.co/b9upbiKmAL,,2021-09-28 20:09:32+00:00
97664800,atasteofcreole,1442944586230341633,"Coast Guard accused of 'modern-day inquisition' over vetting of requests for religious exemptions to vaccine

https://t.co/iUoVNdfaOx",,2021-09-28 20:09:32+00:00
1237650734965035010,psPetePatel7,1442944575279026176,"They want to break the hospitals with the vaccine mandates and then say that COVID broke the hospitals.

   Oh” and… https://t.co/LuwuK89c6p",,2021-09-28 20:09:30+00:00
3152199844,PoisonWombat2,1442944574935101440,"Jonathan Isaac could make me an NBA fan. Not for his vax status, but for his well reasoned, thoughtful approach to… https://t.co/nic1qMygRD",,2021-09-28 20:09:29+00:00
832971730486431744,seleniumdrive,1442944550335438849,"COVID booster (shot #3) 💉✅
Flu vaccine 💉✅ https://t.co/52L9YRmbZc",,2021-09-28 20:09:24+00:00
103978074,RFeldhausAdams,1442944530404184067,"Those 65+, with certain medical conditions and people working in high-risk settings like nursing homes are eligible… https://t.co/3CrVcGfaTR",,2021-09-28 20:09:19+00:00
869161603,G_Rey11,1442944527182942210,"@Interloper_X @97McFly @theeblazenasty @benshapiro Holy shit my guy, how is the point going right over your head st… https://t.co/Y9s6FYL7wu",,2021-09-28 20:09:18+00:00
53980013,sbalich,1442944509361287175,"COVID-19 VACCINE
ASSUMPTION OF RISK, WAIVER, AND RELEASE
For use by Students that are not vaccinated for COVID-19… https://t.co/gnKYbul3cH",,2021-09-28 20:09:14+00:00
26923733,shorgio,1442944480353472514,@seannlauren @atlas_chugged @SwopePutney @LilyMichaelsKY @AnaCabrera And your logic makes no sense whatsoever.  It… https://t.co/WQD6UTDTJZ,,2021-09-28 20:09:07+00:00
15357193,WCBD,1442944468257153026,Veterans can now get a COVID-19 vaccine booster shot through the Ralph H. Johnson VA Health Care System. https://t.co/bf28MhoPvV,,2021-09-28 20:09:04+00:00
1312589169768755202,Waller_Dollar,1442944388112338946,@DCF885 @AnnLynch3 @GiveHugs09 @MaajidNawaz I don't know about the always will be part. Covid is gonna kind of be l… https://t.co/nAUATG6BzY,,2021-09-28 20:08:45+00:00
429493528,DeeTee1948,1442944314057715712,Kids aren't fine. The vaccine never was promoted as 100% effective against contracting covid. There is strong evide… https://t.co/Fh8gsZwcWA,,2021-09-28 20:08:27+00:00
1093695069176000512,BogochIsaac,1442944259607261186,"NACI also recommends 3rd doses for those who live in congregate care settings like Long Term Care.

(Ontario is alr… https://t.co/hFqHc1XpFv",,2021-09-28 20:08:14+00:00
40924449,ChaseHughesNBCS,1442944247733182466,"Bradley Beal didn't walk back his comments about Covid-19 vaccines, but he did clarify his intent with them and how… https://t.co/bJaQO22wGT",,2021-09-28 20:08:11+00:00
791452278846812164,TheDeliaAspect,1442944240653266948,Russell Brand Blasts COVID Vaccine Tyranny https://t.co/NKBUJ0OdhW,,2021-09-28 20:08:10+00:00
193701889,skaly08,1442944227848036354,"LeBron James says he got the COVID vaccine despite initial skepticism: ""I felt like it was best suited for not only… https://t.co/agOlRYpO22",,2021-09-28 20:08:07+00:00
193701889,skaly08,1442944227848036354,"LeBron James says he got the COVID vaccine despite initial skepticism: ""I felt like it was best suited for not only… https://t.co/agOlRYpO22",,2021-09-28 20:08:07+00:00
134853207,VeniceFamClinic,1442944148923768842,"Is the #COVID-19 vaccine safe? 🤔 
What is the Delta variant? ❓ 
Can’t I just let other people get the vaccine inste… https://t.co/uGLA6swOLk",,2021-09-28 20:07:48+00:00
146330837,wfts71,1442944110655012867,"@KyleZelowsky @setherb2 @cmasisak22 @FriedgeHNIC Like I said, it's not 100% but the vaccine significantly reduces t… https://t.co/hJlOeY3rod",,2021-09-28 20:07:39+00:00
823373421644021760,TheBadNewsB,1442944106703966208,Just saw a comment on insta “don’t take anything they don’t tell you the ingredients for…” about the covid vaccine.… https://t.co/5FzmukpIhN,,2021-09-28 20:07:38+00:00
1191602029,SimcoeDave,1442944089117188096,Project Veritas EXPOSES COVID Vaccine Part 3: &amp;quot;Kids Shouldn’t Get A F****** [COVID] Vaccine&amp;quot; https://t.co/ooW6UVWvdF,,2021-09-28 20:07:34+00:00
39513936,daviddouglas_sd,1442944022910144512,"There is a COVID-19 vaccine clinic on Thursday, September 30th at Wood Village City Hall. They will be giving out t… https://t.co/RieM2Eklho",,2021-09-28 20:07:18+00:00
1169521740,SassyNurseB,1442943983479451649,I got my third covid vaccine today 😇 (and if you don’t believe in the vaccine just let me be happy in peace and mov… https://t.co/L4NC7wDFz7,,2021-09-28 20:07:08+00:00
22678533,ActorsEquity,1442943961740431362,"Chicago Equity members -

You're invited to a COVID Vaccine and Flu Shot Clinic via @chicagolabor @TheActorsFund on… https://t.co/D5mV8CJ3M1",,2021-09-28 20:07:03+00:00
1205995356787367936,HotMama83163983,1442943958653362176,"So natural immunity IS &gt; COVID-19 ""vaccine"" just like everyone who understands science has been saying 🤔
https://t.co/d3guNzI5Ix",,2021-09-28 20:07:03+00:00
443044262,MorteAiTiranni,1442943887404765188,"Navy SEALs Told Undeployable If Don't Get COVID-19 Vaxx?

SEALs told even apply religious accommodation still not d… https://t.co/z9wfB2VHMG",,2021-09-28 20:06:46+00:00
622212087,CJBowden1,1442943876965097473,"""LeBron James says he got the COVID vaccine despite initial skepticism.

'I know that I was very (skeptical) about… https://t.co/MUmpm0fOmT",,2021-09-28 20:06:43+00:00
19781206,NBCSWashington,1442943871114047488,"Bradley Beal clarifies COVID-19 vaccine comments
https://t.co/uYXz43Jzfe",,2021-09-28 20:06:42+00:00
746147699867553792,PepperPickled,1442943815828922369,@DarrylF75940620 @AmandaS68216912 @graceinthefray @PapaWig @JackPosobiec The idea of vaccine passes to go to places… https://t.co/oHYO7jadCE,,2021-09-28 20:06:28+00:00
753102160938885120,Notyetsonic1,1442943803871039497,Johnson &amp; Johnson: 'Kids Shouldn’t Get A F*cking [COVID] Vaccine;' There... https://t.co/QwtTkXuenK via @YouTube,,2021-09-28 20:06:26+00:00
877576642952130564,nicola_sabbe,1442943784250081281,"@shansen008 @Emyrus17 @scrowder 1. Natural herd immunity doesn't work, risks dying and 37% of people develop long c… https://t.co/tfwP9aTCkE",,2021-09-28 20:06:21+00:00
26966058,Hennepin,1442943777002328065,"Myth: I don’t need a vaccine, I’ve already had COVID.

Fact: Research hasn't yet shown how long protection lasts af… https://t.co/XbcST25SmW",,2021-09-28 20:06:19+00:00
2820469237,JWill1227,1442943744970428417,"@agada1 @thatryenguy @lhviera @HeatherThomasAF Sorry, I wasn't sure if you meant just the Covid vaccine. Well, that… https://t.co/98MegfKkN5",,2021-09-28 20:06:12+00:00
1110325785225773058,RobbieCourtney4,1442943727043940352,@Rudborne @posoftheusa @TheLumb3rJax @MSNBC The lung damage is from pneumonia it’s brought in by Covid not directly… https://t.co/ZYqre0ABLk,,2021-09-28 20:06:07+00:00
30697879,EasyPretzel,1442943724292476928,Natural immunity people standing up against forced vaccines. Good for him. The risk for vaccine complications &gt; ris… https://t.co/13weG1hRKj,,2021-09-28 20:06:07+00:00
1351993559507996675,Claudia_Yadette,1442943668520816642,Thousands of hospital workers could be fired as New York COVID vaccine mandate goes into effect - CBS News https://t.co/a073Rt8sQE,,2021-09-28 20:05:53+00:00
1425998360687742981,mustang_curt,1442943642289598465,@TravisTruth3 @ArtValley818_ People want to see their vaccination status. HIV status seems more relevant given the… https://t.co/KAZcuiqpbL,,2021-09-28 20:05:47+00:00
3314024506,GirMenon,1442943634819584002,"@ClearHeatVision @yIntuition These idiots' sources for their ""natural immunity better than vaccine immunity"" claims… https://t.co/Ei0NMVlIQK",,2021-09-28 20:05:45+00:00
865962365568729089,adamTHX1138,1442943614422716418,"Medical reporting is so infuriating. This article it states:
 
“Pfizer may not finish its application until mid-Oct… https://t.co/DcAbp7Yha4",,2021-09-28 20:05:40+00:00
4874517904,AlexProducer11,1442943542368739330,Reports of abnormal periods after COVID-19 vaccinations prompt NIH to award funding to study potential link https://t.co/D9424A89ru,,2021-09-28 20:05:23+00:00
1047719977090830337,grneyedwitch1,1442943541727031296,@mccay_tom @darkenyght2 @darth_straw @john_faidutti @3fp Where do you get people are 13 x protection after getting… https://t.co/hVW8Vhjx6D,,2021-09-28 20:05:23+00:00
513776157,ZellLiving,1442943515730743298,@DoctorOsty @StapeAthletic Name me the athlete that died because of Covid.. came down with it.. yes.. felt like cra… https://t.co/kgZ0u8JQ0B,,2021-09-28 20:05:17+00:00
1400268144057348096,VivaRomero69,1442943504527724545,"Some light reading.
https://t.co/qqhUbBOLj7",,2021-09-28 20:05:14+00:00
377766775,pashulman,1442943487083569154,"The new fast-tracked bill in the Ohio legislature proposing more exceptions to vaccine mandates (""natural"" immunity… https://t.co/lyyWxnCZWL",,2021-09-28 20:05:10+00:00
156285244,TheOhioJohnC,1442943462723108864,"@susanbhalpern @adriannamariet @USAPatriotEAST @jake_zuckerman They’re right, it is being looked into primarily due… https://t.co/O1Ik2E3yhO",,2021-09-28 20:05:04+00:00
17154954,HealthITNews,1442943457245335552,"With more and more organizations requiring proof of COVID-19 vaccination, attention has to be paid to factors that… https://t.co/KruXJxf24m",,2021-09-28 20:05:03+00:00
755828226744733696,Boofinit,1442943454540042240,@totesloaded @Advance_Aust1 2. “Many of these deaths were in frail elderly people and were coincidental with vaccin… https://t.co/8l1L8bU8In,,2021-09-28 20:05:02+00:00
3562941,kinolina,1442943450865754119,Americans who received a third dose of a coronavirus vaccine in recent weeks reported side effects at roughly the s… https://t.co/MPvjQRCFeC,,2021-09-28 20:05:01+00:00
48088063,ballotpedia,1442943443945279488,"Today's edition of Documenting America’s Path to Recovery looks at:
⚪  School vaccine requirement in Delaware
⚪  CO… https://t.co/NGPGhiq52Y",,2021-09-28 20:05:00+00:00
1370731105674956800,xpostnews,1442943430934482946,COVID-19 vaccine third shot side effects on par with second dose: CDC study https://t.co/jtU4COztim,,2021-09-28 20:04:57+00:00
232087947,sharonsizelove,1442943385610821632,North Carolina Hospital Caught Plotting To Inflate COVID Numbers Fires 175 Employees For Refusing Vaccine via… https://t.co/PRHcF0wEth,,2021-09-28 20:04:46+00:00
462234318,BryanLesswing,1442943375246643202,"""New York @GovKathyHochul says a Covid-19 vaccine mandate for health workers that went into effect this week is wor… https://t.co/gXxD9GVd9d",,2021-09-28 20:04:43+00:00
1176004076,LucasFoxNews,1442943374223294469,Sen. Tuberville asks defense secretary if he is against dishonorable discharges for U.S. military service members w… https://t.co/iH5GbGMGGV,,2021-09-28 20:04:43+00:00
18999809,CBCCalgary,1442943340723331075,Calgarian drops opposition to COVID-19 vaccine after traumatic ICU stay https://t.co/gVociwjo4U,,2021-09-28 20:04:35+00:00
1955274228,turner116_k,1442943304438464512,Johnson &amp; Johnson: 'Kids Shouldn’t Get A F*cking [COVID] Vaccine;' There... https://t.co/fmE91d028r via @YouTube,,2021-09-28 20:04:27+00:00
70602158,fearnothing23,1442943297912139782,Harry and Meghan are wrong about COVID vaccine patents https://t.co/IFPqh5fOuy,,2021-09-28 20:04:25+00:00
121799974,berthahidalgo,1442943255448940547,"LeBron James confirms he has received COVID-19 vaccine, Lakers fully vaccinated https://t.co/3ShWLKHMi5",,2021-09-28 20:04:15+00:00
161439461,WashingtonHosp,1442943250705235976,The Alameda-Contra Costa Medical Association sent an open letter to the public. The letter encourages the safe and… https://t.co/i2TKjAgorv,,2021-09-28 20:04:14+00:00
1274469448469016576,CanNews24,1442943248004096001,Syringes reused at B.C. pharmacy giving COVID-19 vaccine; college investigating https://t.co/rDE1L11fhl,,2021-09-28 20:04:13+00:00
898232125299843078,SYCHOPATH17,1442943212109242375,@OutspokenPiece @combatsports101 @wojespn Like have you done even the smallest bit of research covid 19 literally h… https://t.co/21M7BhuaPz,,2021-09-28 20:04:05+00:00
2483893651,dam0n_n0mad,1442943199492775943,"And the consensus is there is, no loss.
Fastest way to remove arrogant cops...

https://t.co/M6KCfKscir",,2021-09-28 20:04:02+00:00
15012486,CBSNews,1442943177632063488,"LeBron James says he got the COVID vaccine despite initial skepticism: ""I felt like it was best suited for not only… https://t.co/vndd3vQsyS",,2021-09-28 20:03:56+00:00
1226974513243607050,WCHS_IA,1442943129758228481,COVID vaccination for ages 12+ is an ESSENTIAL piece of fighting COVID. Read more about COVID vaccines here:… https://t.co/DOtnqLjeW1,,2021-09-28 20:03:45+00:00
915225464230334464,EnrichedFeed,1442943094131884037,"Fauci says data from NIHâs mix-and-match Covid vaccine
booster trials will soon be ready | CRYPTO
The post Fauci… https://t.co/bDpWUqDEtA",,2021-09-28 20:03:36+00:00
928391957017010176,Mike11708302,1442943070434041856,@WaHealthSec https://t.co/qqgYsoTPqp What do kou have to say umair? #UmairForPrison,,2021-09-28 20:03:31+00:00
1351993559507996675,Claudia_Yadette,1442943062695501824,NY Facing Health Care Shortages as Vaccine Mandate Starts https://t.co/b9Dp3YcF1n,,2021-09-28 20:03:29+00:00
64431830,JoeyZNJ,1442943000863141891,"🇺🇸Pfizer’s Covid-19 Vaccine for Kids May Not Be FDA Authorized Before November - WSJ
Personally, I hope it isn’t au… https://t.co/2mc2hiqvb5",,2021-09-28 20:03:14+00:00
27251427,1067WTLC,1442942994751971328,Twitter Reacts To Bradley Beal’s Media Day Comments About The COVID-19 Vaccine https://t.co/YOikpNNbCj,,2021-09-28 20:03:13+00:00
1151261114384171008,NationalFile,1442942964393598977,"North Carolina Hospital Caught Plotting To Inflate COVID Numbers Fires 175 Employees For Refusing Vaccine

https://t.co/H6BRFRJN4C",,2021-09-28 20:03:05+00:00
416529481,dNstreeeet,1442942960849457154,I understand not wanting to get the COVID Vaccine but wearing a mask is simple and takes little effort to think abo… https://t.co/uwtmn4c5vw,,2021-09-28 20:03:05+00:00
32061396,calclemency,1442942951391256579,"@CovidMemo @ClayTravis ""Should I get a COVID-19 vaccine if I've already had COVID-19? - Mayo Clinic"" https://t.co/AKSx935H2H.",,2021-09-28 20:03:02+00:00
44916396,NACoTweets,1442942943531180033,"#CountyNews: @SanDiegoCounty declared COVID-19 vaccine misinformation a public health crisis, starting what leaders… https://t.co/gqPV1n1rXR",,2021-09-28 20:03:00+00:00
